"class","order","family","genus","sci_name","alt_names","tax_level","life_stage","trophic_level","troph_lev_se","troph_estimate","IUCN_status","fisheries_status","commercial","recreational"
"Actinopterygii","Myctophiformes","Myctophidae","Myctophum","Myctophum punctatum",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Myctophum","Myctophum punctatum",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus regalis",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus regalis",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus ritteri",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus ritteri",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Argentiniformes","Microstomatidae","Nansenia","Nansenia macrolepis",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Argentiniformes","Microstomatidae","Nansenia","Nansenia macrolepis",NA,"species","adult",3.3,0.4,"Relatives","NE","none",0,0
"Actinopterygii","Argentiniformes","Microstomatidae","Nansenia","Nansenia macrolepis",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Gempylidae","Nealotus","Nealotus tripes",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Malacostraca","Lophogastrida","Gnathophausiidae","Negnathophausia","Neognathophausia gigas",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Malacostraca","Lophogastrida","Gnathophausiidae","Negnathophausia","Neognathophausia gigas",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Malacostraca","Lophogastrida","Gnathophausiidae","Neognathophausia","Neognathophausia ingens",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Malacostraca","Lophogastrida","Gnathophausiidae","Neognathophausia","Neognathophausia ingens",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Notoscopelus","Notoscopelus kroyeri",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Notoscopelus","Notoscopelus kroyeri",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Notoscopelus","Notoscopelus resplendens","Notoscopelus resplendens; Lampanyctus resplendens Richardson, 1845; Notoscopelus (Notoscopelus) resplendens (Richardson, 1845)· accepted, alternate representation; Notoscopelus brachychier Eigenmann & Eigenmann, 1889; Notoscopelus ejectus Waite, 1904; Scopelus resplendens (Richardson, 1845); Serpa hoffmanni Fowler, 1934 (synonym)","species","juvenile",NA,NA,NA,"LC","none",0,0
"Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes australis",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes australis",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis deletron","Octopoteuthis deletron","species","larva",NA,NA,NA,"NE","none",0,0
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis rugosa",NA,"species","adult",NA,NA,NA,"DD","none",0,0
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis rugosa",NA,"species","juvenile",NA,NA,NA,"DD","none",0,0
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","Octopoteuthis rugosa",NA,"species","larva",NA,NA,NA,"DD","none",0,0
"Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus bimaculatus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Malacostraca","Stomatopoda","Odontodactylidae","Odontodactylus","Odontodactylus hansenii",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Malacostraca","Stomatopoda","Odontodactylidae","Odontodactylus","Odontodactylus hansenii",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Malacostraca","Stomatopoda","Odontodactylidae","Odontodactylus","Odontodactylus scyllarus",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Malacostraca","Stomatopoda","Odontodactylidae","Odontodactylus","Odontodactylus scyllarus",NA,"species","adult",4.2,0.41,"Species","NE","none",0,0
"Cephalopoda","Oegopsida","Ommastrephidae","Ommastrephes","Ommastrephes bartramii",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis","Onychoteuthis banksii",NA,"species","larva",NA,NA,NA,"DD","none",0,0
"Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis","Onychoteuthis borealijaponica",NA,"species","larva",NA,NA,NA,"DD","none",0,0
"Cephalopoda","Oegopsida","Onychoteuthidae","Onykia","Onykia loennbergii",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Oegopsida","Onychoteuthidae","Onykia","Onykia robusta",NA,"species","larva",NA,NA,NA,"DD","none",0,0
"Actinopterygii","Anguilliformes","Ophichthidae","Ophichthus","Ophichthus zophochir","Ophichthus zophochir","species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Scorpaeniformes","Hexagrammidae","Ophiodon","Ophiodon elongatus","Ophiodon elongatus","species","larva",NA,NA,NA,"NE","none",0,0
"Cephalopoda","Octopoda","Opisthoteuthidae","Opisthoteuthis","Opisthoteuthis californiana",NA,"species","larva",NA,NA,NA,"DD","none",0,0
"Cephalopoda","Oegopsida","Ommastrephidae","Ornithoteuthis","Ornithoteuthis antillarum",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Oegopsida","Ommastrephidae","Ornithoteuthis","Ornithoteuthis volatilis",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Tetraodontiformes","Ostraciidae","Ostracion","Ostracion cubicum",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Malacostraca","Decapoda","Palinuridae","Palinurus","Palinurus mauritanicus",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Malacostraca","Decapoda","Pasiphaeidae","Parapasiphae","Parapasiphae sulcatifrons",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Carangidae","Trachinotus","Trachinotus ovatus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Stromateidae","Peprilus","Peprilus simillimus",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Stromateidae","Peprilus","Peprilus simillimus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Scyphozoa","Coronatae","Periphyllidae","Periphylla","Periphylla periphylla",NA,"species","adult",3.29,0.26,NA,"NE","none",0,0
"Scyphozoa","Coronatae","Periphyllidae","Periphylla","Periphylla periphylla",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Scorpaeniformes","Peristediidae","Peristedion","Peristedion gracile",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Stichaeidae","Plectobranchus","Plectobranchus evides",NA,"species","adult",3.1,0.4,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Stichaeidae","Plectobranchus","Plectobranchus evides",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Stichaeidae","Plectobranchus","Plectobranchus evides",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Tentaculata","Cydippida","Pleurobrachiidae","Pleurobrachia","Pleurobrachia bachei","Pleurobrachia bachei","species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronichthys","Pleuronichthys decurrens",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronichthys","Pleuronichthys decurrens",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Octopoda","Octopodidae","Pteroctopus","Pteroctopus tetracirrhus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Elasmobranchii","Myliobatiformes","Dasyatidae","Pteroplatytrygon","Pteroplatytrygon violacea",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Bramidae","Pterycombus","Pterycombus petersii",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Cephalopoda","Oegopsida","Pyroteuthidae","Pterygioteuthis","Pterygioteuthis giardi",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Oegopsida","Pyroteuthidae","Pterygioteuthis","Pterygioteuthis microlampas",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Oegopsida","Pyroteuthidae","Pyroteuthis","Pyroteuthis margaritifera",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Tetraodontiformes","Molidae","Ranzania","Ranzania laevis",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Bathymasteridae","Ronquilus","Ronquilus jordani",NA,"species","adult",3.13,0.29,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Bathymasteridae","Ronquilus","Ronquilus jordani",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Bathymasteridae","Ronquilus","Ronquilus jordani",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Cephalopoda","Sepiida","Sepiolidae","Rossia","Rossia pacifica","Rossia pacificus","species","larva",NA,NA,NA,"NE","none",0,0
"Thaliacea","Salpida","Salpidae","Salpa","Salpa maxima",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Thaliacea","Salpida","Salpidae","Salpa","Salpa maxima",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Clupeiformes","Clupeidae","Sardina","Sardina pilchardus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Octopoda","Octopodidae","Scaeurgus","Scaeurgus unicirrhus",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Scombridae","Scomber","Scomber japonicus",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Malacostraca","Decapoda","Palinuridae","Palinurus","Palinurus mauritanicus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Aulopiformes","Scoperlarchidae","Scopelarchus","Scopelarchus analis",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Aulopiformes","Notosudidae","Scopelosaurus","Scopelosaurus hoedti",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Aulopiformes","Notosudidae","Scopelosaurus","Scopelosaurus hoedti",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Scorpaeniformes","Scorpaenidae","Scorpaena","Scorpaena guttata","Scorpaena guttata; Scorpaena guadalupae Fowler, 1944; Scorpaena microlepis Gunter, 1950","species","larva",NA,NA,NA,"DD","none",0,0
"Malacostraca","Decapoda","Scyllaridae","Scyllarus","Scyllarus arctus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Malacostraca","Decapoda","Scyllaridae","Scyllarus","Scyllarus arctus",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Carangidae","Selene","Selene setapinnis",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Sepiida","Sepiolidae","Sepietta","Sepietta oweniana",NA,"species","larva",NA,NA,NA,"DD","none",0,0
"Cephalopoda","Sepiida","Sepiolidae","Sepietta","Sepietta oweniana",NA,"species","juvenile",NA,NA,NA,"DD","none",0,0
"Actinopterygii","Perciformes","Carangidae","Seriola","Seriola lalandi","Seriola lalandi; Halatractus dorsalis Gill, 1863; Lichia pappei Bleeker, 1859; Seriola aureovittata Temminck & Schlegel, 1845; Seriola banisteri Smith, 1959; Seriola dorsalis (Gill, 1863); Seriola foncki Delfin, 1903; Seriola grandis Castelnau, 1872; Seriola lalandei dorsalis (Gill, 1863); Seriola mazatlana Steindachner, 1876; Seriola pappei (Bleeker, 1859)","species","adult",4.2,0.1,"Species","LC","minor commercial",1,1
"Actinopterygii","Perciformes","Carangidae","Seriola","Seriola lalandi","Seriola lalandi; Halatractus dorsalis Gill, 1863; Lichia pappei Bleeker, 1859; Seriola aureovittata Temminck & Schlegel, 1845; Seriola banisteri Smith, 1959; Seriola dorsalis (Gill, 1863); Seriola foncki Delfin, 1903; Seriola grandis Castelnau, 1872; Seriola lalandei dorsalis (Gill, 1863); Seriola mazatlana Steindachner, 1876; Seriola pappei (Bleeker, 1859)","species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Osmeriformes","Osmeridae","Spirinchus","Spirinchus thaleichthys","Spirinchus thaleichthys; Osmerus thaleichthys Ayres, 1860; Spirinchus dilatus Schultz & Chapman, 1935","species","juvenile",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Spirulida","Spirulidae","Spirula","Spirula spirula",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Oegopsida","Ommastrephidae","Sthenoteuthis","Sthenoteuthis oualaniensis",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Beloniformes","Belonidae","Strongylura","Strongylura exilis",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Beloniformes","Belonidae","Strongylura","Strongylura exilis",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Malacostraca","Euphausiacea","Euphausiidae","Stylocheiron","Stylocheiron abbreviatum",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Malacostraca","Euphausiacea","Euphausiidae","Stylocheiron","Stylocheiron abbreviatum",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus barnardi",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Syngnathiformes","Syngnathidae","Syngnathus","Syngnathus californiensis",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Syngnathiformes","Syngnathidae","Syngnathus","Syngnathus californiensis",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Aulopiformes","Synodontidae","Synodus","Synodus lucioceps","Synodus lucioceps","species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Bramidae","Taractes","Taractes asper",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Bramidae","Taractes","Taractes asper",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Tarletonbeania","Tarletonbeania crenularis",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Elasmobranchii","Torpediniformes","Torpedinidae","Tetronarce","Tetronarce californica",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Oegopsida","Cranchiidae","Teuthowenia","Teuthowenia megalops",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Oegopsida","Ommastrephidae","Todarodes","Todarodes sagittatus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Oegopsida","Ommastrephidae","Todaropsis","Todaropsis eblanae",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Lampriformes","Trachipteridae","Trachipterus","Trachipterus altivelis","Trachipterus altivelis; Trachypterus altivelis Kner, 1859 (synonym); Trachypterus rexsalmonorum Jordan & Gilbert, 1894","species","adult",3.9,0.48,"Species","NE","none",0,0
"Actinopterygii","Lampriformes","Trachipteridae","Trachipterus","Trachipterus altivelis","Trachipterus altivelis; Trachypterus altivelis Kner, 1859 (synonym); Trachypterus rexsalmonorum Jordan & Gilbert, 1895","species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Lampriformes","Trachipteridae","Trachipterus","Trachipterus fukuzakii","Trachipterus fukuzakii","species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Lampriformes","Trachipteridae","Trachipterus","Trachipterus fukuzakii","Trachipterus fukuzakii","species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Lampriformes","Trachipteridae","Trachipterus","Trachipterus trachypterus",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Lampriformes","Trachipteridae","Trachipterus","Trachipterus trachypterus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Octopoda","Tremoctopodidae","Tremoctopus","Tremoctopus violaceus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Octopoda","Tremoctopodidae","Tremoctopus","Tremoctopus violaceus",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Oegopsida","Enoploteuthidae","Abraliopsis","Abraliopsis morisii",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Triphoturus","Triphoturus mexicanus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Scorpaeniformes","Hexagrammidae","Zaniolepis","Zaniolepis latipinnis","Zaniolepis latipinnis","species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Scorpaeniformes","Hexagrammidae","Zaniolepis","Zaniolepis latipinnis","Zaniolepis latipinnis","species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Gempylidae","Diplospinus","Diplospinus multistriatus",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Scyphozoa","Semaeostomeae","Pelagiidae","Chrysaora","Chrysaora fuscescens","Chrysaora fuscescens","species","larva",NA,NA,NA,"NE","none",0,0
"Scyphozoa","Semaeostomeae","Pelagiidae","Chrysaora","Chrysaora fuscescens","Chrysaora fuscescens","species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus macrocephalus","Gadus macrocephalus; Gadus auratus Cope, 1873 (synonym); Gadus brandtii Hilgendorf, 1875 (synonym); Gadus callarias macrocephalus Tilesius, 1810; Gadus callarias marisalbi Derjugin, 1920; Gadus macrocephalus ogac (Richardson, 1836); Gadus morhua macrocephalus Tilesius, 1810; Gadus morhua marisalbi Derjugin, 1920; Gadus morhua ogac Richardson, 1836; Gadus ogac Richardson, 1836 (synonym); Gadus ogat Krøyer, 1847 (synonym); Gadus ovak Reinhardt, 1837 (synonym); Gadus pygmaeus Pallas, 1814 (synonym)","species","adult",4.2,0.1,"Species","NE","highly commercial",1,1
"Actinopterygii","Scorpaeniformes","Agonidae","Agonopsis","Agonopsis vulsa","Agonopsis vulsa; Agonopsis emmelane (Jordan & Starks, 1895); Agonus vulsus Jordan & Gilbert, 1880; Averruncus emmelane Jordan & Starks, 1895; Podothecus vulsus (Jordan & Gilbert, 1880); Stelgis vulsus (Jordan & Gilbert, 1880); Xystes axinophrys Jordan & Starks, 1896","species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Aulopiformes","Paralepididae","Lestidiops","Lestidiops ringens",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Aulopiformes","Paralepididae","Lestidiops","Lestidiops ringens",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Oegopsida","Ommastrephidae","Todarodes","Todarodes pacificus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Hygophum","Hygophum hygomii",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Lampadena","Lampadena luminosa",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Stomiiformes","Sternoptychidae","Sternoptyx","Sternoptyx obscura",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Osmeriformes","Osmeridae","Thaleichthys","Thaleichthys pacificus",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus vulgaris",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Malacostraca","Decapoda","Acanthephyridae","Acanthephyra","Acanthephyra pelagica",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Cephalopoda","Oegopsida","Ancistrocheiridae","Ancistrocheirus","Ancistrocheirus lesueurii",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Oegopsida","Brachioteuthidae","Brachioteuthis","Brachioteuthis riisei",NA,"species","juvenile",NA,NA,NA,"DD","none",0,0
"Cephalopoda","Oegopsida","Brachioteuthidae","Brachioteuthis","Brachioteuthis riisei",NA,"species","larva",NA,NA,NA,"DD","none",0,0
"Cephalopoda","Oegopsida","Pyroteuthidae","Pterygioteuthis","Pterygioteuthis giardi",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Cephalopoda","Oegopsida","Pyroteuthidae","Pterygioteuthis","Pterygioteuthis microlampas",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
